,Fall Term,School,Ethnicity,Gender,NumStudentsAccepted,TotalStudentsAcceptedInTerm,ProbabilityOfAcceptance
10056,2015,OAKLAND HIGH SCHOOL,All,All,42,1226,3.42577487765
10057,2015,OAKLAND HIGH SCHOOL,All,Male,20,1226,1.63132137031
10058,2015,OAKLAND HIGH SCHOOL,All,Female,34,1226,2.77324632953
10059,2015,OAKLAND HIGH SCHOOL,All,All,39,1226,3.1810766721
10060,2015,OAKLAND HIGH SCHOOL,All,Female,27,1226,2.20228384992
10061,2015,OAKLAND HIGH SCHOOL,All,All,32,1226,2.6101141925
10062,2015,OAKLAND HIGH SCHOOL,All,Female,28,1226,2.28384991843
10063,2015,OAKLAND HIGH SCHOOL,All,All,33,1226,2.69168026101
10064,2015,OAKLAND HIGH SCHOOL,All,Female,23,1226,1.87601957586
10065,2015,OAKLAND HIGH SCHOOL,All,All,27,1226,2.20228384992
10066,2015,OAKLAND HIGH SCHOOL,All,Female,32,1226,2.6101141925
10067,2015,OAKLAND HIGH SCHOOL,Asian,Male,34,1226,2.77324632953
10068,2015,OAKLAND HIGH SCHOOL,Asian,Female,68,1226,5.54649265905
10069,2015,OAKLAND HIGH SCHOOL,Asian,All,81,1226,6.60685154976
10070,2015,OAKLAND HIGH SCHOOL,Asian,Male,25,1226,2.03915171289
10071,2015,OAKLAND HIGH SCHOOL,Asian,All,36,1226,2.93637846656
10072,2015,OAKLAND HIGH SCHOOL,Asian,Female,44,1226,3.58890701468
10073,2015,OAKLAND HIGH SCHOOL,Asian,All,48,1226,3.91517128874
10074,2015,OAKLAND HIGH SCHOOL,Asian,Female,40,1226,3.26264274062
10075,2015,OAKLAND HIGH SCHOOL,Asian,All,45,1226,3.6704730832
10076,2015,OAKLAND HIGH SCHOOL,Asian,Female,33,1226,2.69168026101
10077,2015,OAKLAND HIGH SCHOOL,Asian,All,38,1226,3.09951060359
10078,2015,OAKLAND HIGH SCHOOL,Asian,Female,34,1226,2.77324632953
10079,2015,OAKLAND HIGH SCHOOL,Asian,All,39,1226,3.1810766721
10080,2015,OAKLAND HIGH SCHOOL,Asian,Female,29,1226,2.36541598695
10081,2015,OAKLAND HIGH SCHOOL,Asian,All,33,1226,2.69168026101
10082,2015,OAKLAND HIGH SCHOOL,Asian,Female,38,1226,3.09951060359
10083,2015,OAKLAND HIGH SCHOOL,All,Male,40,1226,3.26264274062
10084,2015,OAKLAND HIGH SCHOOL,All,Female,74,1226,6.03588907015
10085,2015,OAKLAND HIGH SCHOOL,All,Male,31,1226,2.52854812398
10086,2015,OAKLAND HIGH SCHOOL,All,Female,50,1226,4.07830342577
10087,2015,OAKLAND HIGH SCHOOL,All,All,54,1226,4.40456769984
10088,2015,OAKLAND HIGH SCHOOL,All,Male,32,1226,2.6101141925
10089,2015,OAKLAND HIGH SCHOOL,All,Female,46,1226,3.75203915171
10090,2015,OAKLAND HIGH SCHOOL,All,All,51,1226,4.15986949429
10091,2015,OAKLAND HIGH SCHOOL,All,Female,39,1226,3.1810766721
10092,2015,OAKLAND HIGH SCHOOL,All,All,44,1226,3.58890701468
10093,2015,OAKLAND HIGH SCHOOL,All,Female,40,1226,3.26264274062
10094,2015,OAKLAND HIGH SCHOOL,All,All,45,1226,3.6704730832
10095,2015,OAKLAND HIGH SCHOOL,All,Female,35,1226,2.85481239804
10096,2015,OAKLAND HIGH SCHOOL,All,Female,44,1226,3.58890701468
10097,2015,OAKLAND HIGH SCHOOL,All,Male,37,1226,3.01794453507
10098,2015,OAKLAND HIGH SCHOOL,All,Female,47,1226,3.83360522023
10099,2015,OAKLAND HIGH SCHOOL,All,Male,29,1226,2.36541598695
10100,2015,OAKLAND HIGH SCHOOL,All,Female,43,1226,3.50734094617
10101,2015,OAKLAND HIGH SCHOOL,All,All,48,1226,3.91517128874
10102,2015,OAKLAND HIGH SCHOOL,All,Female,36,1226,2.93637846656
10103,2015,OAKLAND HIGH SCHOOL,All,All,41,1226,3.34420880914
10104,2015,OAKLAND HIGH SCHOOL,All,Female,37,1226,3.01794453507
10105,2015,OAKLAND HIGH SCHOOL,All,All,36,1226,2.93637846656
10106,2015,OAKLAND HIGH SCHOOL,All,Female,41,1226,3.34420880914
10107,2015,OAKLAND HIGH SCHOOL,All,Male,30,1226,2.44698205546
10108,2015,OAKLAND HIGH SCHOOL,All,Female,64,1226,5.22022838499
10109,2015,OAKLAND HIGH SCHOOL,All,Male,21,1226,1.71288743883
10110,2015,OAKLAND HIGH SCHOOL,All,Male,22,1226,1.79445350734
10111,2015,OAKLAND HIGH SCHOOL,All,Female,29,1226,2.36541598695
10112,2015,OAKLAND HIGH SCHOOL,All,All,34,1226,2.77324632953
10113,2015,OAKLAND HIGH SCHOOL,All,Female,30,1226,2.44698205546
10114,2015,OAKLAND HIGH SCHOOL,All,All,35,1226,2.85481239804
10115,2015,OAKLAND HIGH SCHOOL,All,Female,25,1226,2.03915171289
10116,2015,OAKLAND HIGH SCHOOL,All,All,29,1226,2.36541598695
10117,2015,OAKLAND HIGH SCHOOL,Asian,Male,23,1226,1.87601957586
10118,2015,OAKLAND HIGH SCHOOL,Asian,Female,57,1226,4.64926590538
10119,2015,OAKLAND HIGH SCHOOL,Asian,All,70,1226,5.70962479608
10120,2015,OAKLAND HIGH SCHOOL,Asian,Male,14,1226,1.14192495922
10121,2015,OAKLAND HIGH SCHOOL,Asian,Male,15,1226,1.22349102773
10122,2015,OAKLAND HIGH SCHOOL,Asian,All,34,1226,2.77324632953
10123,2015,OAKLAND HIGH SCHOOL,Asian,Female,22,1226,1.79445350734
10124,2015,OAKLAND HIGH SCHOOL,Asian,All,27,1226,2.20228384992
10125,2015,OAKLAND HIGH SCHOOL,Asian,Female,23,1226,1.87601957586
10126,2015,OAKLAND HIGH SCHOOL,Asian,Female,18,1226,1.46818923328
10127,2015,OAKLAND HIGH SCHOOL,Asian,All,22,1226,1.79445350734
10128,2015,OAKLAND HIGH SCHOOL,Asian,Female,27,1226,2.20228384992
10129,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Male,18,1226,1.46818923328
10130,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,52,1226,4.24143556281
10131,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,65,1226,5.30179445351
10132,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Male,9,1226,0.734094616639
10133,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,16,1226,1.30505709625
10134,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,20,1226,1.63132137031
10135,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,32,1226,2.6101141925
10136,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Male,10,1226,0.815660685155
10137,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,24,1226,1.95758564437
10138,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,29,1226,2.36541598695
10139,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,22,1226,1.79445350734
10140,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,18,1226,1.46818923328
10141,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,23,1226,1.87601957586
10142,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,13,1226,1.0603588907
10143,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,17,1226,1.38662316476
10144,2015,OAKLAND HIGH SCHOOL,All,Female,65,1226,5.30179445351
10145,2015,OAKLAND HIGH SCHOOL,All,Male,23,1226,1.87601957586
10146,2015,OAKLAND HIGH SCHOOL,All,Female,31,1226,2.52854812398
10147,2015,OAKLAND HIGH SCHOOL,Asian,Male,21,1226,1.71288743883
10148,2015,OAKLAND HIGH SCHOOL,Asian,All,68,1226,5.54649265905
10149,2015,OAKLAND HIGH SCHOOL,Asian,Male,12,1226,0.978792822186
10150,2015,OAKLAND HIGH SCHOOL,Asian,Female,19,1226,1.54975530179
10151,2015,OAKLAND HIGH SCHOOL,Asian,All,23,1226,1.87601957586
10152,2015,OAKLAND HIGH SCHOOL,Asian,Female,31,1226,2.52854812398
10153,2015,OAKLAND HIGH SCHOOL,Asian,All,35,1226,2.85481239804
10154,2015,OAKLAND HIGH SCHOOL,Asian,Male,13,1226,1.0603588907
10155,2015,OAKLAND HIGH SCHOOL,Asian,All,32,1226,2.6101141925
10156,2015,OAKLAND HIGH SCHOOL,Asian,Female,20,1226,1.63132137031
10157,2015,OAKLAND HIGH SCHOOL,Asian,All,26,1226,2.1207177814
10158,2015,OAKLAND HIGH SCHOOL,Asian,Female,16,1226,1.30505709625
10159,2015,OAKLAND HIGH SCHOOL,Asian,All,20,1226,1.63132137031
10160,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Male,16,1226,1.30505709625
10161,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,50,1226,4.07830342577
10162,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,63,1226,5.13866231648
10163,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Male,7,1226,0.570962479608
10164,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,14,1226,1.14192495922
10165,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,18,1226,1.46818923328
10166,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,30,1226,2.44698205546
10167,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Male,8,1226,0.652528548124
10168,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,15,1226,1.22349102773
10169,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,11,1226,0.89722675367
10170,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,15,1226,1.22349102773
10171,2015,OAKLAND HIGH SCHOOL,All,Male,25,1226,2.03915171289
10172,2015,OAKLAND HIGH SCHOOL,All,Female,59,1226,4.81239804241
10173,2015,OAKLAND HIGH SCHOOL,All,Male,16,1226,1.30505709625
10174,2015,OAKLAND HIGH SCHOOL,All,Male,17,1226,1.38662316476
10175,2015,OAKLAND HIGH SCHOOL,All,Female,24,1226,1.95758564437
10176,2015,OAKLAND HIGH SCHOOL,All,Female,20,1226,1.63132137031
10177,2015,OAKLAND HIGH SCHOOL,All,All,24,1226,1.95758564437
10178,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Male,17,1226,1.38662316476
10179,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,51,1226,4.15986949429
10180,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,64,1226,5.22022838499
10181,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,19,1226,1.54975530179
10182,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,27,1226,2.20228384992
10183,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,31,1226,2.52854812398
10184,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,23,1226,1.87601957586
10185,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,28,1226,2.28384991843
10186,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,Female,12,1226,0.978792822186
10187,2015,OAKLAND HIGH SCHOOL,Hispanic/ Latino,All,16,1226,1.30505709625
10188,2015,OAKLAND MILITARY INST COL PREP,Asian,Male,19,1226,1.54975530179
10189,2015,OAKLAND MILITARY INST COL PREP,Asian,Female,15,1226,1.22349102773
10190,2015,OAKLAND MILITARY INST COL PREP,Asian,All,25,1226,2.03915171289
10191,2015,OAKLAND MILITARY INST COL PREP,Asian,All,12,1226,0.978792822186
10192,2015,OAKLAND MILITARY INST COL PREP,Asian,Male,12,1226,0.978792822186
10193,2015,OAKLAND MILITARY INST COL PREP,Asian,Female,12,1226,0.978792822186
10194,2015,OAKLAND MILITARY INST COL PREP,Asian,All,15,1226,1.22349102773
10195,2015,OAKLAND MILITARY INST COL PREP,Asian,Male,13,1226,1.0603588907
10196,2015,OAKLAND MILITARY INST COL PREP,Asian,All,13,1226,1.0603588907
10197,2015,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Male,16,1226,1.30505709625
10198,2015,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,12,1226,0.978792822186
10199,2015,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,22,1226,1.79445350734
10200,2015,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,9,1226,0.734094616639
10201,2015,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Male,9,1226,0.734094616639
10202,2015,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Female,9,1226,0.734094616639
10203,2015,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,12,1226,0.978792822186
10204,2015,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,Male,10,1226,0.815660685155
10205,2015,OAKLAND MILITARY INST COL PREP,Hispanic/ Latino,All,10,1226,0.815660685155
10206,2015,OAKLAND MILITARY INST COL PREP,All,Male,26,1226,2.1207177814
10207,2015,OAKLAND MILITARY INST COL PREP,All,Female,22,1226,1.79445350734
10208,2015,OAKLAND MILITARY INST COL PREP,All,All,32,1226,2.6101141925
10209,2015,OAKLAND MILITARY INST COL PREP,All,All,19,1226,1.54975530179
10210,2015,OAKLAND MILITARY INST COL PREP,All,Male,19,1226,1.54975530179
10211,2015,OAKLAND MILITARY INST COL PREP,All,Female,19,1226,1.54975530179
10212,2015,OAKLAND MILITARY INST COL PREP,All,All,22,1226,1.79445350734
10213,2015,OAKLAND MILITARY INST COL PREP,All,Male,20,1226,1.63132137031
10214,2015,OAKLAND MILITARY INST COL PREP,All,All,20,1226,1.63132137031
10215,2015,OAKLAND MILITARY INST COL PREP,All,Male,13,1226,1.0603588907
10216,2015,OAKLAND MILITARY INST COL PREP,All,Female,9,1226,0.734094616639
10217,2015,OAKLAND MILITARY INST COL PREP,All,All,6,1226,0.489396411093
10218,2015,OAKLAND MILITARY INST COL PREP,All,Male,6,1226,0.489396411093
10219,2015,OAKLAND MILITARY INST COL PREP,All,Female,6,1226,0.489396411093
10220,2015,OAKLAND MILITARY INST COL PREP,All,All,9,1226,0.734094616639
10221,2015,OAKLAND MILITARY INST COL PREP,All,Male,7,1226,0.570962479608
10222,2015,OAKLAND MILITARY INST COL PREP,All,All,7,1226,0.570962479608
10223,2015,OAKLAND MILITARY INST COL PREP,Asian,Male,14,1226,1.14192495922
10224,2015,OAKLAND MILITARY INST COL PREP,Asian,Female,10,1226,0.815660685155
10225,2015,OAKLAND MILITARY INST COL PREP,Asian,All,20,1226,1.63132137031
10226,2015,OAKLAND MILITARY INST COL PREP,Asian,All,7,1226,0.570962479608
10227,2015,OAKLAND MILITARY INST COL PREP,Asian,Male,7,1226,0.570962479608
10228,2015,OAKLAND MILITARY INST COL PREP,Asian,Female,7,1226,0.570962479608
10229,2015,OAKLAND MILITARY INST COL PREP,Asian,All,10,1226,0.815660685155
10230,2015,OAKLAND MILITARY INST COL PREP,Asian,Male,8,1226,0.652528548124
10231,2015,OAKLAND MILITARY INST COL PREP,Asian,All,8,1226,0.652528548124
10232,2015,OAKLAND MILITARY INST COL PREP,All,Male,16,1226,1.30505709625
10233,2015,OAKLAND MILITARY INST COL PREP,All,Female,12,1226,0.978792822186
10234,2015,OAKLAND MILITARY INST COL PREP,All,Male,9,1226,0.734094616639
10235,2015,OAKLAND MILITARY INST COL PREP,All,All,12,1226,0.978792822186
10236,2015,OAKLAND MILITARY INST COL PREP,All,Male,10,1226,0.815660685155
10237,2015,OAKLAND MILITARY INST COL PREP,All,All,10,1226,0.815660685155
10238,2015,OAKLAND MILITARY INST COL PREP,All,Male,14,1226,1.14192495922
10239,2015,OAKLAND MILITARY INST COL PREP,All,Female,10,1226,0.815660685155
10240,2015,OAKLAND MILITARY INST COL PREP,All,Female,7,1226,0.570962479608
10241,2015,OAKLAND MILITARY INST COL PREP,All,Male,8,1226,0.652528548124
10242,2015,OAKLAND MILITARY INST COL PREP,All,All,8,1226,0.652528548124
10243,2015,OAKLAND SCHOOL FOR THE ARTS,White,Male,19,1226,1.54975530179
10244,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,27,1226,2.20228384992
10245,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,37,1226,3.01794453507
10246,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,12,1226,0.978792822186
10247,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,12,1226,0.978792822186
10248,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,14,1226,1.14192495922
10249,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,16,1226,1.30505709625
10250,2015,OAKLAND SCHOOL FOR THE ARTS,White,Male,12,1226,0.978792822186
10251,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,13,1226,1.0603588907
10252,2015,OAKLAND SCHOOL FOR THE ARTS,White,Male,13,1226,1.0603588907
10253,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,15,1226,1.22349102773
10254,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,19,1226,1.54975530179
10255,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,18,1226,1.46818923328
10256,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,Male,13,1226,1.0603588907
10257,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,Female,21,1226,1.71288743883
10258,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,All,31,1226,2.52854812398
10259,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,Female,6,1226,0.489396411093
10260,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,All,6,1226,0.489396411093
10261,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,Female,8,1226,0.652528548124
10262,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,All,10,1226,0.815660685155
10263,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,Male,6,1226,0.489396411093
10264,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,Female,7,1226,0.570962479608
10265,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,Male,7,1226,0.570962479608
10266,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,Female,9,1226,0.734094616639
10267,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,All,13,1226,1.0603588907
10268,2015,OAKLAND SCHOOL FOR THE ARTS,Asian,All,12,1226,0.978792822186
10269,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,Male,14,1226,1.14192495922
10270,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,Female,22,1226,1.79445350734
10271,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,All,32,1226,2.6101141925
10272,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,Female,7,1226,0.570962479608
10273,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,All,7,1226,0.570962479608
10274,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,Female,9,1226,0.734094616639
10275,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,All,11,1226,0.89722675367
10276,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,Male,7,1226,0.570962479608
10277,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,Female,8,1226,0.652528548124
10278,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,Male,8,1226,0.652528548124
10279,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,Female,10,1226,0.815660685155
10280,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,All,14,1226,1.14192495922
10281,2015,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,All,13,1226,1.0603588907
10282,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Male,21,1226,1.71288743883
10283,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,29,1226,2.36541598695
10284,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,39,1226,3.1810766721
10285,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,14,1226,1.14192495922
10286,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,14,1226,1.14192495922
10287,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,16,1226,1.30505709625
10288,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,18,1226,1.46818923328
10289,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Male,14,1226,1.14192495922
10290,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,15,1226,1.22349102773
10291,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Male,15,1226,1.22349102773
10292,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,17,1226,1.38662316476
10293,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,21,1226,1.71288743883
10294,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,20,1226,1.63132137031
10295,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,38,1226,3.09951060359
10296,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,46,1226,3.75203915171
10297,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,56,1226,4.56769983687
10298,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,31,1226,2.52854812398
10299,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,31,1226,2.52854812398
10300,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,33,1226,2.69168026101
10301,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,35,1226,2.85481239804
10302,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,31,1226,2.52854812398
10303,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,32,1226,2.6101141925
10304,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,32,1226,2.6101141925
10305,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,34,1226,2.77324632953
10306,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,38,1226,3.09951060359
10307,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,37,1226,3.01794453507
10308,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,13,1226,1.0603588907
10309,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,21,1226,1.71288743883
10310,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,6,1226,0.489396411093
10311,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,6,1226,0.489396411093
10312,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,8,1226,0.652528548124
10313,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,10,1226,0.815660685155
10314,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,6,1226,0.489396411093
10315,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,7,1226,0.570962479608
10316,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,7,1226,0.570962479608
10317,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,9,1226,0.734094616639
10318,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,13,1226,1.0603588907
10319,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,12,1226,0.978792822186
10320,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Male,13,1226,1.0603588907
10321,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,21,1226,1.71288743883
10322,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,31,1226,2.52854812398
10323,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,6,1226,0.489396411093
10324,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,6,1226,0.489396411093
10325,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,8,1226,0.652528548124
10326,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,10,1226,0.815660685155
10327,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Male,6,1226,0.489396411093
10328,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,7,1226,0.570962479608
10329,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Male,7,1226,0.570962479608
10330,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,9,1226,0.734094616639
10331,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,13,1226,1.0603588907
10332,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,12,1226,0.978792822186
10333,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,17,1226,1.38662316476
10334,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,25,1226,2.03915171289
10335,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,10,1226,0.815660685155
10336,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,12,1226,0.978792822186
10337,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,14,1226,1.14192495922
10338,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,10,1226,0.815660685155
10339,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,11,1226,0.89722675367
10340,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,11,1226,0.89722675367
10341,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,13,1226,1.0603588907
10342,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,17,1226,1.38662316476
10343,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,16,1226,1.30505709625
10344,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,22,1226,1.79445350734
10345,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,32,1226,2.6101141925
10346,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,7,1226,0.570962479608
10347,2015,OAKLAND SCHOOL FOR THE ARTS,African American,All,11,1226,0.89722675367
10348,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Male,8,1226,0.652528548124
10349,2015,OAKLAND SCHOOL FOR THE ARTS,African American,Female,10,1226,0.815660685155
10350,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,20,1226,1.63132137031
10351,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,28,1226,2.28384991843
10352,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,15,1226,1.22349102773
10353,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,14,1226,1.14192495922
10354,2015,OAKLAND SCHOOL FOR THE ARTS,All,Male,14,1226,1.14192495922
10355,2015,OAKLAND SCHOOL FOR THE ARTS,All,Female,16,1226,1.30505709625
10356,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,20,1226,1.63132137031
10357,2015,OAKLAND SCHOOL FOR THE ARTS,All,All,19,1226,1.54975530179
10358,2015,OAKLAND SCHOOL FOR THE ARTS,White,Male,14,1226,1.14192495922
10359,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,22,1226,1.79445350734
10360,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,32,1226,2.6101141925
10361,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,7,1226,0.570962479608
10362,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,7,1226,0.570962479608
10363,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,9,1226,0.734094616639
10364,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,11,1226,0.89722675367
10365,2015,OAKLAND SCHOOL FOR THE ARTS,White,Male,7,1226,0.570962479608
10366,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,8,1226,0.652528548124
10367,2015,OAKLAND SCHOOL FOR THE ARTS,White,Male,8,1226,0.652528548124
10368,2015,OAKLAND SCHOOL FOR THE ARTS,White,Female,10,1226,0.815660685155
10369,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,14,1226,1.14192495922
10370,2015,OAKLAND SCHOOL FOR THE ARTS,White,All,13,1226,1.0603588907
