,County,Ethnicity,Gender,Campus,GPA,AvgScrRead,AvgScrMath,AvgScrWrit
2198,Napa,All,Female,Santa Barbara,4.2,480,480,480
2199,Napa,All,Female,Santa Cruz,3.8,480,480,480
2200,Napa,All,Female,Universitywide,4.2,480,480,480
2201,Napa,All,All,Berkeley,4.2,480,480,480
2202,Napa,All,All,Davis,4.2,480,480,480
2203,Napa,All,All,Irvine,4.2,480,480,480
2204,Napa,All,All,Los Angeles,4.2,480,480,480
2205,Napa,All,All,Merced,3.6,480,480,480
2206,Napa,All,All,Santa Barbara,4.2,480,480,480
2207,Napa,All,All,Santa Cruz,3.8,480,480,480
2208,Napa,All,All,Universitywide,4.2,480,480,480
2209,San Joaquin,All,Male,Davis,4.2,460,460,460
2210,San Joaquin,All,Male,Merced,3.8,460,460,460
2211,San Joaquin,All,Male,Riverside,3.8,460,460,460
2212,San Joaquin,All,Male,Santa Cruz,3.8,460,460,460
2213,San Joaquin,All,Male,Universitywide,3.8,460,460,460
2214,San Joaquin,All,Female,Davis,4.2,460,460,460
2215,San Joaquin,All,Female,Merced,3.8,460,460,460
2216,San Joaquin,All,Female,Riverside,3.8,460,460,460
2217,San Joaquin,All,Female,Santa Cruz,3.8,460,460,460
2218,San Joaquin,All,Female,Universitywide,3.8,460,460,460
2219,San Joaquin,All,All,Davis,4.2,460,460,460
2220,San Joaquin,All,All,Merced,3.8,460,460,460
2221,San Joaquin,All,All,Riverside,3.8,460,460,460
2222,San Joaquin,All,All,Santa Cruz,3.8,460,460,460
2223,San Joaquin,All,All,Universitywide,3.8,460,460,460
2224,Sonoma,White,Male,Berkeley,4.4,500,500,480
2225,Sonoma,White,Male,Davis,4.2,500,500,480
2226,Sonoma,White,Male,San Diego,4.4,500,500,480
2227,Sonoma,White,Male,Santa Barbara,4.2,500,500,480
2228,Sonoma,White,Male,Santa Cruz,4.2,500,500,480
2229,Sonoma,White,Male,Universitywide,4.2,500,500,480
2230,Sonoma,White,Female,Berkeley,4.4,500,500,480
2231,Sonoma,White,Female,Davis,4.2,500,500,480
2232,Sonoma,White,Female,San Diego,4.4,500,500,480
2233,Sonoma,White,Female,Santa Barbara,4.2,500,500,480
2234,Sonoma,White,Female,Santa Cruz,4.2,500,500,480
2235,Sonoma,White,Female,Universitywide,4.2,500,500,480
2236,Sonoma,White,All,Berkeley,4.4,500,500,480
2237,Sonoma,White,All,Davis,4.2,500,500,480
2238,Sonoma,White,All,San Diego,4.4,500,500,480
2239,Sonoma,White,All,Santa Barbara,4.2,500,500,480
2240,Sonoma,White,All,Santa Cruz,4.2,500,500,480
2241,Sonoma,White,All,Universitywide,4.2,500,500,480
2242,Sonoma,Hispanic/ Latino,Male,Berkeley,4.4,500,500,480
2243,Sonoma,Hispanic/ Latino,Male,Davis,4.2,500,500,480
2244,Sonoma,Hispanic/ Latino,Male,San Diego,4.4,500,500,480
2245,Sonoma,Hispanic/ Latino,Male,Santa Barbara,4.2,500,500,480
2246,Sonoma,Hispanic/ Latino,Male,Santa Cruz,4.2,500,500,480
2247,Sonoma,Hispanic/ Latino,Male,Universitywide,4.2,500,500,480
2248,Sonoma,Hispanic/ Latino,Female,Berkeley,4.4,500,500,480
2249,Sonoma,Hispanic/ Latino,Female,Davis,4.2,500,500,480
2250,Sonoma,Hispanic/ Latino,Female,San Diego,4.4,500,500,480
2251,Sonoma,Hispanic/ Latino,Female,Santa Barbara,4.2,500,500,480
2252,Sonoma,Hispanic/ Latino,Female,Santa Cruz,4.2,500,500,480
2253,Sonoma,Hispanic/ Latino,Female,Universitywide,4.2,500,500,480
2254,Sonoma,Hispanic/ Latino,All,Berkeley,4.4,500,500,480
2255,Sonoma,Hispanic/ Latino,All,Davis,4.2,500,500,480
2256,Sonoma,Hispanic/ Latino,All,San Diego,4.4,500,500,480
2257,Sonoma,Hispanic/ Latino,All,Santa Barbara,4.2,500,500,480
2258,Sonoma,Hispanic/ Latino,All,Santa Cruz,4.2,500,500,480
2259,Sonoma,Hispanic/ Latino,All,Universitywide,4.2,500,500,480
2260,Sonoma,All,Male,Berkeley,4.4,500,500,480
2261,Sonoma,All,Male,Davis,4.2,500,500,480
2262,Sonoma,All,Male,San Diego,4.4,500,500,480
2263,Sonoma,All,Male,Santa Barbara,4.2,500,500,480
2264,Sonoma,All,Male,Santa Cruz,4.2,500,500,480
2265,Sonoma,All,Male,Universitywide,4.2,500,500,480
2266,Sonoma,All,Female,Berkeley,4.4,500,500,480
2267,Sonoma,All,Female,Davis,4.2,500,500,480
2268,Sonoma,All,Female,San Diego,4.4,500,500,480
2269,Sonoma,All,Female,Santa Barbara,4.2,500,500,480
2270,Sonoma,All,Female,Santa Cruz,4.2,500,500,480
2271,Sonoma,All,Female,Universitywide,4.2,500,500,480
2272,Sonoma,All,All,Berkeley,4.4,500,500,480
2273,Sonoma,All,All,Davis,4.2,500,500,480
2274,Sonoma,All,All,San Diego,4.4,500,500,480
2275,Sonoma,All,All,Santa Barbara,4.2,500,500,480
2276,Sonoma,All,All,Santa Cruz,4.2,500,500,480
2277,Sonoma,All,All,Universitywide,4.2,500,500,480
2278,Shasta,White,Female,Davis,4.4,520,500,500
2279,Shasta,White,Female,Universitywide,4.2,520,500,500
2280,Shasta,White,All,Davis,4.4,520,500,500
2281,Shasta,White,All,Universitywide,4.2,520,500,500
2282,Shasta,White,Male,Davis,4.4,520,500,500
2283,Shasta,White,Male,Universitywide,4.2,520,500,500
2284,Shasta,All,Female,Davis,4.4,520,500,500
2285,Shasta,All,Female,Universitywide,4.2,520,500,500
2286,Shasta,All,All,Davis,4.4,520,500,500
2287,Shasta,All,All,Universitywide,4.2,520,500,500
2288,Shasta,All,Male,Davis,4.4,520,500,500
2289,Shasta,All,Male,Universitywide,4.2,520,500,500
2290,Mendocino,White,Male,Davis,4.4,500,500,500
2291,Mendocino,White,Male,Universitywide,4.4,500,500,500
2292,Mendocino,White,All,Davis,4.4,500,500,500
2293,Mendocino,White,All,Universitywide,4.4,500,500,500
2294,Mendocino,White,Female,Davis,4.4,500,500,500
2295,Mendocino,White,Female,Universitywide,4.4,500,500,500
2296,Mendocino,All,Male,Davis,4.4,500,500,500
2297,Mendocino,All,Male,Universitywide,4.4,500,500,500
2298,Mendocino,All,All,Davis,4.4,500,500,500
2299,Mendocino,All,All,Universitywide,4.4,500,500,500
2300,Mendocino,All,Female,Davis,4.4,500,500,500
2301,Mendocino,All,Female,Universitywide,4.4,500,500,500
2302,Solano,White,Male,Berkeley,4.4,480,480,460
2303,Solano,White,Male,Davis,4.4,480,480,460
2304,Solano,White,Male,Irvine,4.2,480,480,460
2305,Solano,White,Male,Los Angeles,4.4,480,480,460
2306,Solano,White,Male,Merced,3.6,480,480,460
2307,Solano,White,Male,Riverside,3.8,480,480,460
2308,Solano,White,Male,San Diego,4.4,480,480,460
2309,Solano,White,Male,Santa Barbara,4.2,480,480,460
2310,Solano,White,Male,Santa Cruz,3.8,480,480,460
2311,Solano,White,Male,Universitywide,3.8,480,480,460
2312,Solano,White,Female,Berkeley,4.4,480,480,460
2313,Solano,White,Female,Davis,4.4,480,480,460
2314,Solano,White,Female,Irvine,4.2,480,480,460
2315,Solano,White,Female,Los Angeles,4.4,480,480,460
2316,Solano,White,Female,Merced,3.6,480,480,460
2317,Solano,White,Female,Riverside,3.8,480,480,460
2318,Solano,White,Female,San Diego,4.4,480,480,460
2319,Solano,White,Female,Santa Barbara,4.2,480,480,460
2320,Solano,White,Female,Santa Cruz,3.8,480,480,460
2321,Solano,White,Female,Universitywide,3.8,480,480,460
2322,Solano,White,All,Berkeley,4.4,480,480,460
2323,Solano,White,All,Davis,4.4,480,480,460
2324,Solano,White,All,Irvine,4.2,480,480,460
2325,Solano,White,All,Los Angeles,4.4,480,480,460
2326,Solano,White,All,Merced,3.6,480,480,460
2327,Solano,White,All,Riverside,3.8,480,480,460
2328,Solano,White,All,San Diego,4.4,480,480,460
2329,Solano,White,All,Santa Barbara,4.2,480,480,460
2330,Solano,White,All,Santa Cruz,3.8,480,480,460
2331,Solano,White,All,Universitywide,3.8,480,480,460
2332,Solano,White,Unknown,Berkeley,4.4,480,480,460
2333,Solano,White,Unknown,Davis,4.4,480,480,460
2334,Solano,White,Unknown,Irvine,4.2,480,480,460
2335,Solano,White,Unknown,Los Angeles,4.4,480,480,460
2336,Solano,White,Unknown,Merced,3.6,480,480,460
2337,Solano,White,Unknown,Riverside,3.8,480,480,460
2338,Solano,White,Unknown,San Diego,4.4,480,480,460
2339,Solano,White,Unknown,Santa Barbara,4.2,480,480,460
2340,Solano,White,Unknown,Santa Cruz,3.8,480,480,460
2341,Solano,White,Unknown,Universitywide,3.8,480,480,460
2342,Solano,Asian,Male,Berkeley,4.4,480,480,460
2343,Solano,Asian,Male,Davis,4.4,480,480,460
2344,Solano,Asian,Male,Irvine,4.2,480,480,460
2345,Solano,Asian,Male,Los Angeles,4.4,480,480,460
2346,Solano,Asian,Male,Merced,3.6,480,480,460
2347,Solano,Asian,Male,Riverside,3.8,480,480,460
2348,Solano,Asian,Male,San Diego,4.4,480,480,460
2349,Solano,Asian,Male,Santa Barbara,4.2,480,480,460
2350,Solano,Asian,Male,Santa Cruz,3.8,480,480,460
2351,Solano,Asian,Male,Universitywide,3.8,480,480,460
2352,Solano,Asian,Female,Berkeley,4.4,480,480,460
2353,Solano,Asian,Female,Davis,4.4,480,480,460
2354,Solano,Asian,Female,Irvine,4.2,480,480,460
2355,Solano,Asian,Female,Los Angeles,4.4,480,480,460
2356,Solano,Asian,Female,Merced,3.6,480,480,460
2357,Solano,Asian,Female,Riverside,3.8,480,480,460
2358,Solano,Asian,Female,San Diego,4.4,480,480,460
2359,Solano,Asian,Female,Santa Barbara,4.2,480,480,460
2360,Solano,Asian,Female,Santa Cruz,3.8,480,480,460
2361,Solano,Asian,Female,Universitywide,3.8,480,480,460
2362,Solano,Asian,All,Berkeley,4.4,480,480,460
2363,Solano,Asian,All,Davis,4.4,480,480,460
2364,Solano,Asian,All,Irvine,4.2,480,480,460
2365,Solano,Asian,All,Los Angeles,4.4,480,480,460
2366,Solano,Asian,All,Merced,3.6,480,480,460
2367,Solano,Asian,All,Riverside,3.8,480,480,460
2368,Solano,Asian,All,San Diego,4.4,480,480,460
2369,Solano,Asian,All,Santa Barbara,4.2,480,480,460
2370,Solano,Asian,All,Santa Cruz,3.8,480,480,460
2371,Solano,Asian,All,Universitywide,3.8,480,480,460
2372,Solano,Asian,Unknown,Berkeley,4.4,480,480,460
2373,Solano,Asian,Unknown,Davis,4.4,480,480,460
2374,Solano,Asian,Unknown,Irvine,4.2,480,480,460
2375,Solano,Asian,Unknown,Los Angeles,4.4,480,480,460
2376,Solano,Asian,Unknown,Merced,3.6,480,480,460
2377,Solano,Asian,Unknown,Riverside,3.8,480,480,460
2378,Solano,Asian,Unknown,San Diego,4.4,480,480,460
2379,Solano,Asian,Unknown,Santa Barbara,4.2,480,480,460
2380,Solano,Asian,Unknown,Santa Cruz,3.8,480,480,460
2381,Solano,Asian,Unknown,Universitywide,3.8,480,480,460
2382,Solano,Hispanic/ Latino,Male,Berkeley,4.4,480,480,460
2383,Solano,Hispanic/ Latino,Male,Davis,4.4,480,480,460
2384,Solano,Hispanic/ Latino,Male,Irvine,4.2,480,480,460
2385,Solano,Hispanic/ Latino,Male,Los Angeles,4.4,480,480,460
2386,Solano,Hispanic/ Latino,Male,Merced,3.6,480,480,460
2387,Solano,Hispanic/ Latino,Male,Riverside,3.8,480,480,460
2388,Solano,Hispanic/ Latino,Male,San Diego,4.4,480,480,460
2389,Solano,Hispanic/ Latino,Male,Santa Barbara,4.2,480,480,460
2390,Solano,Hispanic/ Latino,Male,Santa Cruz,3.8,480,480,460
2391,Solano,Hispanic/ Latino,Male,Universitywide,3.8,480,480,460
2392,Solano,Hispanic/ Latino,Female,Berkeley,4.4,480,480,460
2393,Solano,Hispanic/ Latino,Female,Davis,4.4,480,480,460
2394,Solano,Hispanic/ Latino,Female,Irvine,4.2,480,480,460
2395,Solano,Hispanic/ Latino,Female,Los Angeles,4.4,480,480,460
2396,Solano,Hispanic/ Latino,Female,Merced,3.6,480,480,460
2397,Solano,Hispanic/ Latino,Female,Riverside,3.8,480,480,460
2398,Solano,Hispanic/ Latino,Female,San Diego,4.4,480,480,460
2399,Solano,Hispanic/ Latino,Female,Santa Barbara,4.2,480,480,460
2400,Solano,Hispanic/ Latino,Female,Santa Cruz,3.8,480,480,460
2401,Solano,Hispanic/ Latino,Female,Universitywide,3.8,480,480,460
2402,Solano,Hispanic/ Latino,All,Berkeley,4.4,480,480,460
2403,Solano,Hispanic/ Latino,All,Davis,4.4,480,480,460
2404,Solano,Hispanic/ Latino,All,Irvine,4.2,480,480,460
2405,Solano,Hispanic/ Latino,All,Los Angeles,4.4,480,480,460
2406,Solano,Hispanic/ Latino,All,Merced,3.6,480,480,460
2407,Solano,Hispanic/ Latino,All,Riverside,3.8,480,480,460
2408,Solano,Hispanic/ Latino,All,San Diego,4.4,480,480,460
2409,Solano,Hispanic/ Latino,All,Santa Barbara,4.2,480,480,460
2410,Solano,Hispanic/ Latino,All,Santa Cruz,3.8,480,480,460
2411,Solano,Hispanic/ Latino,All,Universitywide,3.8,480,480,460
2412,Solano,Hispanic/ Latino,Unknown,Berkeley,4.4,480,480,460
2413,Solano,Hispanic/ Latino,Unknown,Davis,4.4,480,480,460
2414,Solano,Hispanic/ Latino,Unknown,Irvine,4.2,480,480,460
2415,Solano,Hispanic/ Latino,Unknown,Los Angeles,4.4,480,480,460
2416,Solano,Hispanic/ Latino,Unknown,Merced,3.6,480,480,460
2417,Solano,Hispanic/ Latino,Unknown,Riverside,3.8,480,480,460
2418,Solano,Hispanic/ Latino,Unknown,San Diego,4.4,480,480,460
2419,Solano,Hispanic/ Latino,Unknown,Santa Barbara,4.2,480,480,460
2420,Solano,Hispanic/ Latino,Unknown,Santa Cruz,3.8,480,480,460
2421,Solano,Hispanic/ Latino,Unknown,Universitywide,3.8,480,480,460
2422,Solano,African American,Male,Berkeley,4.4,480,480,460
2423,Solano,African American,Male,Davis,4.4,480,480,460
2424,Solano,African American,Male,Irvine,4.2,480,480,460
2425,Solano,African American,Male,Los Angeles,4.4,480,480,460
2426,Solano,African American,Male,Merced,3.6,480,480,460
2427,Solano,African American,Male,Riverside,3.8,480,480,460
2428,Solano,African American,Male,San Diego,4.4,480,480,460
2429,Solano,African American,Male,Santa Barbara,4.2,480,480,460
2430,Solano,African American,Male,Santa Cruz,3.8,480,480,460
2431,Solano,African American,Male,Universitywide,3.8,480,480,460
2432,Solano,African American,Female,Berkeley,4.4,480,480,460
2433,Solano,African American,Female,Davis,4.4,480,480,460
2434,Solano,African American,Female,Irvine,4.2,480,480,460
2435,Solano,African American,Female,Los Angeles,4.4,480,480,460
2436,Solano,African American,Female,Merced,3.6,480,480,460
2437,Solano,African American,Female,Riverside,3.8,480,480,460
2438,Solano,African American,Female,San Diego,4.4,480,480,460
2439,Solano,African American,Female,Santa Barbara,4.2,480,480,460
2440,Solano,African American,Female,Santa Cruz,3.8,480,480,460
2441,Solano,African American,Female,Universitywide,3.8,480,480,460
2442,Solano,African American,All,Berkeley,4.4,480,480,460
2443,Solano,African American,All,Davis,4.4,480,480,460
2444,Solano,African American,All,Irvine,4.2,480,480,460
2445,Solano,African American,All,Los Angeles,4.4,480,480,460
2446,Solano,African American,All,Merced,3.6,480,480,460
2447,Solano,African American,All,Riverside,3.8,480,480,460
2448,Solano,African American,All,San Diego,4.4,480,480,460
2449,Solano,African American,All,Santa Barbara,4.2,480,480,460
2450,Solano,African American,All,Santa Cruz,3.8,480,480,460
2451,Solano,African American,All,Universitywide,3.8,480,480,460
2452,Solano,African American,Unknown,Berkeley,4.4,480,480,460
2453,Solano,African American,Unknown,Davis,4.4,480,480,460
2454,Solano,African American,Unknown,Irvine,4.2,480,480,460
2455,Solano,African American,Unknown,Los Angeles,4.4,480,480,460
2456,Solano,African American,Unknown,Merced,3.6,480,480,460
2457,Solano,African American,Unknown,Riverside,3.8,480,480,460
2458,Solano,African American,Unknown,San Diego,4.4,480,480,460
2459,Solano,African American,Unknown,Santa Barbara,4.2,480,480,460
2460,Solano,African American,Unknown,Santa Cruz,3.8,480,480,460
2461,Solano,African American,Unknown,Universitywide,3.8,480,480,460
2462,Solano,All,Male,Berkeley,4.4,480,480,460
2463,Solano,All,Male,Davis,4.4,480,480,460
2464,Solano,All,Male,Irvine,4.2,480,480,460
2465,Solano,All,Male,Los Angeles,4.4,480,480,460
2466,Solano,All,Male,Merced,3.6,480,480,460
2467,Solano,All,Male,Riverside,3.8,480,480,460
2468,Solano,All,Male,San Diego,4.4,480,480,460
2469,Solano,All,Male,Santa Barbara,4.2,480,480,460
2470,Solano,All,Male,Santa Cruz,3.8,480,480,460
2471,Solano,All,Male,Universitywide,3.8,480,480,460
2472,Solano,All,Female,Berkeley,4.4,480,480,460
2473,Solano,All,Female,Davis,4.4,480,480,460
2474,Solano,All,Female,Irvine,4.2,480,480,460
2475,Solano,All,Female,Los Angeles,4.4,480,480,460
2476,Solano,All,Female,Merced,3.6,480,480,460
2477,Solano,All,Female,Riverside,3.8,480,480,460
2478,Solano,All,Female,San Diego,4.4,480,480,460
2479,Solano,All,Female,Santa Barbara,4.2,480,480,460
2480,Solano,All,Female,Santa Cruz,3.8,480,480,460
2481,Solano,All,Female,Universitywide,3.8,480,480,460
2482,Solano,All,All,Berkeley,4.4,480,480,460
2483,Solano,All,All,Davis,4.4,480,480,460
2484,Solano,All,All,Irvine,4.2,480,480,460
2485,Solano,All,All,Los Angeles,4.4,480,480,460
2486,Solano,All,All,Merced,3.6,480,480,460
2487,Solano,All,All,Riverside,3.8,480,480,460
2488,Solano,All,All,San Diego,4.4,480,480,460
2489,Solano,All,All,Santa Barbara,4.2,480,480,460
2490,Solano,All,All,Santa Cruz,3.8,480,480,460
2491,Solano,All,All,Universitywide,3.8,480,480,460
2492,Solano,All,Unknown,Berkeley,4.4,480,480,460
2493,Solano,All,Unknown,Davis,4.4,480,480,460
2494,Solano,All,Unknown,Irvine,4.2,480,480,460
2495,Solano,All,Unknown,Los Angeles,4.4,480,480,460
2496,Solano,All,Unknown,Merced,3.6,480,480,460
2497,Solano,All,Unknown,Riverside,3.8,480,480,460
2498,Solano,All,Unknown,San Diego,4.4,480,480,460
2499,Solano,All,Unknown,Santa Barbara,4.2,480,480,460
2500,Solano,All,Unknown,Santa Cruz,3.8,480,480,460
2501,Solano,All,Unknown,Universitywide,3.8,480,480,460
2502,San Benito,White,Male,Davis,4.2,480,460,460
2503,San Benito,White,Male,Merced,3.8,480,460,460
2504,San Benito,White,Male,Universitywide,3.8,480,460,460
2505,San Benito,White,Female,Davis,4.2,480,460,460
2506,San Benito,White,Female,Merced,3.8,480,460,460
2507,San Benito,White,Female,Universitywide,3.8,480,460,460
2508,San Benito,White,All,Davis,4.2,480,460,460
2509,San Benito,White,All,Merced,3.8,480,460,460
2510,San Benito,White,All,Universitywide,3.8,480,460,460
2511,San Benito,Hispanic/ Latino,Male,Davis,4.2,480,460,460
2512,San Benito,Hispanic/ Latino,Male,Merced,3.8,480,460,460
2513,San Benito,Hispanic/ Latino,Male,Universitywide,3.8,480,460,460
2514,San Benito,Hispanic/ Latino,Female,Davis,4.2,480,460,460
2515,San Benito,Hispanic/ Latino,Female,Merced,3.8,480,460,460
2516,San Benito,Hispanic/ Latino,Female,Universitywide,3.8,480,460,460
2517,San Benito,Hispanic/ Latino,All,Davis,4.2,480,460,460
2518,San Benito,Hispanic/ Latino,All,Merced,3.8,480,460,460
2519,San Benito,Hispanic/ Latino,All,Universitywide,3.8,480,460,460
2520,San Benito,All,Male,Davis,4.2,480,460,460
2521,San Benito,All,Male,Merced,3.8,480,460,460
2522,San Benito,All,Male,Universitywide,3.8,480,460,460
2523,San Benito,All,Female,Davis,4.2,480,460,460
2524,San Benito,All,Female,Merced,3.8,480,460,460
2525,San Benito,All,Female,Universitywide,3.8,480,460,460
2526,San Benito,All,All,Davis,4.2,480,460,460
2527,San Benito,All,All,Merced,3.8,480,460,460
2528,San Benito,All,All,Universitywide,3.8,480,460,460
2529,Santa Cruz,White,Male,Berkeley,4.4,520,520,500
2530,Santa Cruz,White,Male,Davis,4.4,520,520,500
2531,Santa Cruz,White,Male,Irvine,4.4,520,520,500
2532,Santa Cruz,White,Male,Los Angeles,4.4,520,520,500
2533,Santa Cruz,White,Male,Riverside,3.8,520,520,500
2534,Santa Cruz,White,Male,San Diego,4.4,520,520,500
2535,Santa Cruz,White,Male,Santa Barbara,4.4,520,520,500
2536,Santa Cruz,White,Male,Santa Cruz,4.2,520,520,500
2537,Santa Cruz,White,Male,Universitywide,4.2,520,520,500
2538,Santa Cruz,White,Female,Berkeley,4.4,520,520,500
2539,Santa Cruz,White,Female,Davis,4.4,520,520,500
2540,Santa Cruz,White,Female,Irvine,4.4,520,520,500
2541,Santa Cruz,White,Female,Los Angeles,4.4,520,520,500
2542,Santa Cruz,White,Female,Riverside,3.8,520,520,500
2543,Santa Cruz,White,Female,San Diego,4.4,520,520,500
2544,Santa Cruz,White,Female,Santa Barbara,4.4,520,520,500
2545,Santa Cruz,White,Female,Santa Cruz,4.2,520,520,500
2546,Santa Cruz,White,Female,Universitywide,4.2,520,520,500
2547,Santa Cruz,White,All,Berkeley,4.4,520,520,500
2548,Santa Cruz,White,All,Davis,4.4,520,520,500
2549,Santa Cruz,White,All,Irvine,4.4,520,520,500
2550,Santa Cruz,White,All,Los Angeles,4.4,520,520,500
2551,Santa Cruz,White,All,Riverside,3.8,520,520,500
2552,Santa Cruz,White,All,San Diego,4.4,520,520,500
2553,Santa Cruz,White,All,Santa Barbara,4.4,520,520,500
2554,Santa Cruz,White,All,Santa Cruz,4.2,520,520,500
2555,Santa Cruz,White,All,Universitywide,4.2,520,520,500
2556,Santa Cruz,Asian,Male,Berkeley,4.4,520,520,500
2557,Santa Cruz,Asian,Male,Davis,4.4,520,520,500
2558,Santa Cruz,Asian,Male,Irvine,4.4,520,520,500
2559,Santa Cruz,Asian,Male,Los Angeles,4.4,520,520,500
2560,Santa Cruz,Asian,Male,Riverside,3.8,520,520,500
2561,Santa Cruz,Asian,Male,San Diego,4.4,520,520,500
2562,Santa Cruz,Asian,Male,Santa Barbara,4.4,520,520,500
2563,Santa Cruz,Asian,Male,Santa Cruz,4.2,520,520,500
2564,Santa Cruz,Asian,Male,Universitywide,4.2,520,520,500
2565,Santa Cruz,Asian,Female,Berkeley,4.4,520,520,500
2566,Santa Cruz,Asian,Female,Davis,4.4,520,520,500
2567,Santa Cruz,Asian,Female,Irvine,4.4,520,520,500
2568,Santa Cruz,Asian,Female,Los Angeles,4.4,520,520,500
2569,Santa Cruz,Asian,Female,Riverside,3.8,520,520,500
2570,Santa Cruz,Asian,Female,San Diego,4.4,520,520,500
2571,Santa Cruz,Asian,Female,Santa Barbara,4.4,520,520,500
2572,Santa Cruz,Asian,Female,Santa Cruz,4.2,520,520,500
2573,Santa Cruz,Asian,Female,Universitywide,4.2,520,520,500
2574,Santa Cruz,Asian,All,Berkeley,4.4,520,520,500
2575,Santa Cruz,Asian,All,Davis,4.4,520,520,500
2576,Santa Cruz,Asian,All,Irvine,4.4,520,520,500
2577,Santa Cruz,Asian,All,Los Angeles,4.4,520,520,500
2578,Santa Cruz,Asian,All,Riverside,3.8,520,520,500
2579,Santa Cruz,Asian,All,San Diego,4.4,520,520,500
2580,Santa Cruz,Asian,All,Santa Barbara,4.4,520,520,500
2581,Santa Cruz,Asian,All,Santa Cruz,4.2,520,520,500
2582,Santa Cruz,Asian,All,Universitywide,4.2,520,520,500
2583,Santa Cruz,Hispanic/ Latino,Male,Berkeley,4.4,520,520,500
2584,Santa Cruz,Hispanic/ Latino,Male,Davis,4.4,520,520,500
2585,Santa Cruz,Hispanic/ Latino,Male,Irvine,4.4,520,520,500
2586,Santa Cruz,Hispanic/ Latino,Male,Los Angeles,4.4,520,520,500
2587,Santa Cruz,Hispanic/ Latino,Male,Riverside,3.8,520,520,500
2588,Santa Cruz,Hispanic/ Latino,Male,San Diego,4.4,520,520,500
2589,Santa Cruz,Hispanic/ Latino,Male,Santa Barbara,4.4,520,520,500
2590,Santa Cruz,Hispanic/ Latino,Male,Santa Cruz,4.2,520,520,500
2591,Santa Cruz,Hispanic/ Latino,Male,Universitywide,4.2,520,520,500
2592,Santa Cruz,Hispanic/ Latino,Female,Berkeley,4.4,520,520,500
2593,Santa Cruz,Hispanic/ Latino,Female,Davis,4.4,520,520,500
2594,Santa Cruz,Hispanic/ Latino,Female,Irvine,4.4,520,520,500
2595,Santa Cruz,Hispanic/ Latino,Female,Los Angeles,4.4,520,520,500
2596,Santa Cruz,Hispanic/ Latino,Female,Riverside,3.8,520,520,500
2597,Santa Cruz,Hispanic/ Latino,Female,San Diego,4.4,520,520,500
2598,Santa Cruz,Hispanic/ Latino,Female,Santa Barbara,4.4,520,520,500
2599,Santa Cruz,Hispanic/ Latino,Female,Santa Cruz,4.2,520,520,500
2600,Santa Cruz,Hispanic/ Latino,Female,Universitywide,4.2,520,520,500
2601,Santa Cruz,Hispanic/ Latino,All,Berkeley,4.4,520,520,500
2602,Santa Cruz,Hispanic/ Latino,All,Davis,4.4,520,520,500
2603,Santa Cruz,Hispanic/ Latino,All,Irvine,4.4,520,520,500
2604,Santa Cruz,Hispanic/ Latino,All,Los Angeles,4.4,520,520,500
2605,Santa Cruz,Hispanic/ Latino,All,Riverside,3.8,520,520,500
2606,Santa Cruz,Hispanic/ Latino,All,San Diego,4.4,520,520,500
2607,Santa Cruz,Hispanic/ Latino,All,Santa Barbara,4.4,520,520,500
2608,Santa Cruz,Hispanic/ Latino,All,Santa Cruz,4.2,520,520,500
2609,Santa Cruz,Hispanic/ Latino,All,Universitywide,4.2,520,520,500
2610,Santa Cruz,All,Male,Berkeley,4.4,520,520,500
2611,Santa Cruz,All,Male,Davis,4.4,520,520,500
2612,Santa Cruz,All,Male,Irvine,4.4,520,520,500
2613,Santa Cruz,All,Male,Los Angeles,4.4,520,520,500
2614,Santa Cruz,All,Male,Riverside,3.8,520,520,500
2615,Santa Cruz,All,Male,San Diego,4.4,520,520,500
2616,Santa Cruz,All,Male,Santa Barbara,4.4,520,520,500
2617,Santa Cruz,All,Male,Santa Cruz,4.2,520,520,500
2618,Santa Cruz,All,Male,Universitywide,4.2,520,520,500
2619,Santa Cruz,All,Female,Berkeley,4.4,520,520,500
2620,Santa Cruz,All,Female,Davis,4.4,520,520,500
2621,Santa Cruz,All,Female,Irvine,4.4,520,520,500
2622,Santa Cruz,All,Female,Los Angeles,4.4,520,520,500
2623,Santa Cruz,All,Female,Riverside,3.8,520,520,500
2624,Santa Cruz,All,Female,San Diego,4.4,520,520,500
2625,Santa Cruz,All,Female,Santa Barbara,4.4,520,520,500
2626,Santa Cruz,All,Female,Santa Cruz,4.2,520,520,500
2627,Santa Cruz,All,Female,Universitywide,4.2,520,520,500
2628,Santa Cruz,All,All,Berkeley,4.4,520,520,500
2629,Santa Cruz,All,All,Davis,4.4,520,520,500
2630,Santa Cruz,All,All,Irvine,4.4,520,520,500
2631,Santa Cruz,All,All,Los Angeles,4.4,520,520,500
2632,Santa Cruz,All,All,Riverside,3.8,520,520,500
2633,Santa Cruz,All,All,San Diego,4.4,520,520,500
2634,Santa Cruz,All,All,Santa Barbara,4.4,520,520,500
2635,Santa Cruz,All,All,Santa Cruz,4.2,520,520,500
2636,Santa Cruz,All,All,Universitywide,4.2,520,520,500
2637,San Mateo,White,Male,Berkeley,4.4,520,540,520
2638,San Mateo,White,Male,Davis,4.4,520,540,520
2639,San Mateo,White,Male,Irvine,4.4,520,540,520
2640,San Mateo,White,Male,Los Angeles,4.4,520,540,520
