Calculation1,Campus,City,Count,County/State/ Territory,Fall Term,School,Uad Uc Ethn 6 Cat,Pivot Field Values
OAKLAND CHARTER HIGH SCHOOL54303,Universitywide,Oakland,App,Alameda,2011,OAKLAND CHARTER HIGH SCHOOL,All,11
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Enr,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,5
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,5
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,39
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,8
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Enr,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,8
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,9
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,53
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Enr,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,3
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,5
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,24
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,14
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Enr,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,4
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,6
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,41
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Asian,5
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Asian,22
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Enr,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,4
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,6
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,30
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,16
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,11
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,4
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,30
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Adm,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Asian,5
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Asian,12
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Enr,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,All,5
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,Adm,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,All,6
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,All,20
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,Asian,6
OAKLAND CHARTER HIGH SCHOOL54303,Berkeley,Oakland,App,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,All,9
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Domestic Unknown,5
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,22
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,43
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,11
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Enr,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,13
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,26
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,63
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,7
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,27
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,14
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,8
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,42
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Asian,15
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Asian,25
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,9
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Enr,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,4
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,16
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,36
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Enr,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,9
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,11
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,22
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,14
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Enr,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,11
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,16
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,37
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Asian,9
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Asian,14
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,All,10
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,All,21
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2013,OAKLAND CHARTER HIGH SCHOOL,Asian,7
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2013,OAKLAND CHARTER HIGH SCHOOL,All,5
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2013,OAKLAND CHARTER HIGH SCHOOL,All,12
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,Asian,3
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,Asian,8
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,Adm,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,All,4
OAKLAND CHARTER HIGH SCHOOL54303,Davis,Oakland,App,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,All,15
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Domestic Unknown,5
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,10
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,39
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Enr,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,3
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,13
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,52
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Enr,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,3
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,7
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,22
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,9
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Enr,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,5
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,10
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,33
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Asian,14
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Asian,19
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Enr,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Enr,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,5
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,17
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,24
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Enr,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,6
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,11
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,15
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,4
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,8
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Enr,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,8
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,15
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,24
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Asian,3
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Asian,6
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,Adm,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,All,5
OAKLAND CHARTER HIGH SCHOOL54303,Irvine,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,All,12
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,6
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,38
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Enr,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,3
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,7
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,47
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Asian,6
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Asian,21
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Enr,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,4
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,7
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,29
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,17
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,13
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,4
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,33
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Adm,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Asian,6
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Asian,14
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Adm,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,All,7
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2014,OAKLAND CHARTER HIGH SCHOOL,All,22
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2013,OAKLAND CHARTER HIGH SCHOOL,Asian,5
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2013,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Adm,Alameda,2013,OAKLAND CHARTER HIGH SCHOOL,All,4
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2013,OAKLAND CHARTER HIGH SCHOOL,All,13
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,Asian,5
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,Adm,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,All,3
OAKLAND CHARTER HIGH SCHOOL54303,Los Angeles,Oakland,App,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,All,8
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,14
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,14
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,4
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,19
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,22
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Enr,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,3
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,9
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,11
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,8
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,15
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Enr,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,5
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,19
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,28
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,3
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,All,8
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,3
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,7
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Enr,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,3
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,10
OAKLAND CHARTER HIGH SCHOOL54303,Merced,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,13
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,9
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,13
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,3
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,12
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,20
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,6
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,12
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,12
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,8
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,24
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,7
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Asian,8
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,5
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,8
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,12
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2015,OAKLAND CHARTER HIGH SCHOOL,All,16
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,4
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,6
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Enr,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,All,3
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,Adm,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,All,6
OAKLAND CHARTER HIGH SCHOOL54303,Riverside,Oakland,App,Alameda,2012,OAKLAND CHARTER HIGH SCHOOL,All,9
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,11
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,Asian,27
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,Enr,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,3
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,Adm,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,17
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,App,Alameda,2018,OAKLAND CHARTER HIGH SCHOOL,All,37
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,4
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Asian,15
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,10
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,Adm,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,6
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,App,Alameda,2017,OAKLAND CHARTER HIGH SCHOOL,All,27
OAKLAND CHARTER HIGH SCHOOL54303,San Diego,Oakland,Adm,Alameda,2016,OAKLAND CHARTER HIGH SCHOOL,Asian,10
